SBA Disaster Loan Data,,,,,,,Report Run Date:  3/19/2019 ,,,,,,,
,,,,,,,Report Run Time:   9:57:31AM,,,,,,,
Reporting Period:  10/01/2017 - 09/30/2018,,,,,,,,,,,,,,
Declaration Type(s): 'ALL' ,,,,,,,,,,,,,,
SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
,15359,,FL-00133,WILTON MANORS,33334,BROWARD,FL,0.00,0.00,0.00,"9,500.00",0.00,0.00,"9,500.00"
,15359,,FL-00133,WINTER PARK,32792,ORANGE,FL,0.00,0.00,0.00,"6,000.00",0.00,0.00,"6,000.00"
,15362,,VI-00013,CHARLOTTE AMALIE,802,SAINT THOMAS,VI,0.00,0.00,0.00,"200,000.00",0.00,0.00,"200,000.00"
,15362,,VI-00013,CHRISTIANSTED,820,SAINT CROIX,VI,0.00,0.00,0.00,"41,900.00",0.00,0.00,"41,900.00"
,15362,,VI-00013,CRUZ BAY,831,SAINT JOHN,VI,0.00,0.00,0.00,"200,000.00",0.00,0.00,"200,000.00"
,15362,,VI-00013,ST JOHN,830,SAINT JOHN,VI,0.00,0.00,0.00,"33,100.00",0.00,0.00,"33,100.00"
,15362,,VI-00013,ST JOHN,831,SAINT JOHN,VI,0.00,0.00,0.00,"18,800.00",0.00,0.00,"18,800.00"
,15362,,VI-00013,ST THOMAS,802,SAINT THOMAS,VI,0.00,0.00,0.00,"666,200.00",0.00,0.00,"666,200.00"
,15362,,VI-00013,ST THOMAS,803,SAINT THOMAS,VI,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
,15362,,VI-00013,ST THOMAS,805,SAINT THOMAS,VI,0.00,0.00,0.00,"17,700.00",0.00,0.00,"17,700.00"
,15363,,VI-00014,CHRISTIANSTED,820,SAINT CROIX,VI,0.00,0.00,0.00,"527,900.00",0.00,0.00,"527,900.00"
,15363,,VI-00014,CHRISTIANSTED,823,SAINT CROIX,VI,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15363,,VI-00014,CHRISTIANSTED,824,SAINT CROIX,VI,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15363,,VI-00014,FREDERIKSTED,840,SAINT CROIX,VI,0.00,0.00,0.00,"48,600.00",0.00,0.00,"48,600.00"
,15363,,VI-00014,KINGSHILL,851,SAINT CROIX,VI,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15363,,VI-00014,ST CROIX,820,SAINT CROIX,VI,0.00,0.00,0.00,"80,000.00",0.00,0.00,"80,000.00"
,15363,,VI-00014,ST THOMAS,802,SAINT THOMAS,VI,0.00,0.00,0.00,"59,400.00",0.00,0.00,"59,400.00"
,15363,,VI-00014,ST THOMAS,803,SAINT THOMAS,VI,0.00,0.00,0.00,"15,300.00",0.00,0.00,"15,300.00"
,15370,,OR-00088,HOOD RIVER,97031,HOOD RIVER,OR,0.00,0.00,0.00,"87,600.00",0.00,0.00,"87,600.00"
,15382,,OR-00089,BROOKINGS,97415,CURRY,OR,0.00,0.00,0.00,"27,200.00",0.00,0.00,"27,200.00"
,15382,,OR-00089,GOLD BEACH,97444,CURRY,OR,0.00,0.00,0.00,"60,000.00",0.00,0.00,"60,000.00"
,15383,,OR-00090,BEND,97701,DESCHUTES,OR,0.00,0.00,0.00,"187,000.00",0.00,0.00,"187,000.00"
,15383,,OR-00090,BEND,97702,DESCHUTES,OR,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15387,,GA-00102,ALBANY,31701,DOUGHERTY,GA,0.00,0.00,0.00,"24,700.00",0.00,0.00,"24,700.00"
,15387,,GA-00102,BUTLER,31006,TAYLOR,GA,0.00,0.00,0.00,"200,000.00",0.00,0.00,"200,000.00"
,15387,,GA-00102,SAINT SIMONS ISLAND,31522,GLYNN,GA,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15387,,GA-00102,SAVANNAH,31404,CHATHAM,GA,0.00,0.00,0.00,"120,000.00",0.00,0.00,"120,000.00"
,15406,,MT-00115,CORVALLIS,59828,RAVALLI,MT,0.00,0.00,0.00,"602,100.00",0.00,0.00,"602,100.00"
,15406,,MT-00115,MISSOULA,59801,MISSOULA,MT,0.00,0.00,0.00,"54,700.00",0.00,0.00,"54,700.00"
